,tweet_id,sentiment,tweet
2078,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2079,1.24E+18,1,  issuing just a normal circular on stay at home amidst the pandemic is clearly not enough i request the indian government 
2080,1.24E+18,1,donald trump is right it is a chinese virus it s a case of investigation 
2081,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
2082,1.24E+18,0,  up police to register fir against kanikakapoor for putting others at risk of corona 
2083,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2084,1.24E+18,0,i m sick of heard about coronavirus but this corona virus isn t get sick to interact with humans get away corona coronastopkarona
2085,1.24E+18,0,  corona seems to have restored life to default does mankind require such harsh lesson to understand do s and don t 
2086,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
2087,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
2088,1.24E+18,0, request you to apply media curfew as well the camera poers too need to be lockdown cou  central state govt activities or any mass gathering should not be covered except for corona virus this fight is beyond personal gains coronavirusoutb
2089,1.24E+18,0,  chairman s message immediate precautionary steps to be taken due to corona virus coronavirusupdate covid covid 19 c 
2090,1.24E+18,1,interesting interpretation of data to assess coronaviruspandemic impact in different countries 
2091,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2092,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2093,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2094,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2095,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
2096,1.24E+18,1, but corona virus is real 
2097,1.24E+18,0,  i m sick of heard about coronavirus but this corona virus isn t get sick to interact with humans get away corona cor 
2098,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2099,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
2100,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
2101,1.24E+18,1, please add some more content during corona outbreak isolation 
2102,1.24E+18,1,  as someone said our grandparents were asked to go to war we those of us with economic privilege are only being asked to sit 
2103,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2104,1.24E+18,1,  shaheersheikh on shutdown due to corona virus it s a good step taken by the industry health is more impo ant 
2105,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
2106,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
2107,1.24E+18,1,hmm good fellas coronavirusoutbreakindia 
2108,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
2109,1.24E+18,0,  kerala border should be blocked for a week as already several corona positive cases have been found in kasargod i thin 
2110,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
2111,1.24E+18,1,  speed and precision have been the fo e of these excellent players time for india to act speedily and methodically to co 
2112,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2113,1.24E+18,1,  there are repo s of few officer trainees who visited spain being tested positive for corona request the government to o 
2114,1.24E+18,0,  it was proven at least six years ago 
2115,1.24E+18,0,  where is nirmal baba btw randomthought he could have told us what can save us from corona 
2116,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2117,1.24E+18,0,  this again exposes islamic jihad link of shaheenbaghcoronathreat with this mullah echoing if you read namaz you will 
2118,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
2119,1.24E+18,0,  dear friends there are some org ppl spreading fake news rumours abt corona on whatsapp just to create panic like situati 
2120,1.24E+18,0,u fake coward go hv a victory dance u moron don t teach us abt corona wen u yourself can t follow the rules of social distancing take a fevicol n sit on your throne forever 
2121,1.24E+18,1,  much appreciated dhanyawad ji 
2122,1.24E+18,0,  corona updates from pmc 1 2 20 03 2020 time 5 30pm case summary total admissions 388 samples collected 388 negative 35 
2123,1.24E+18,1,  daughter of an ias son of a kolkata officer son of railway official and a famous elite singer all these are very in 
2124,1.24E+18,1,  impo ant update please wear a mask at home also specially when alone this may or may not prevent corona but will 
2125,1.24E+18,0,  i m laughing and crying just saw an interview with a tawainese doctor that when asked why taiwan responded well to coro 
2126,1.24E+18,0,actually lill correction tested non tested 
2127,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2128,1.24E+18,0,every corona patients are like a fusion bomb le booooom coronavirusoutbreakindia
2129,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
2130,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2131,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
2132,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
2133,1.24E+18,0,  review of corona infection shut down in govt offices examinations postponed stay at home to defeat corona cm 
2134,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2135,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
2136,1.24E+18,0,  it was proven at least six years ago 
2137,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
2138,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
2139,1.24E+18,1,  to prevent the spread of covid 19 it is advisable to stay safe at home and follow the basic hygiene guidelines in the mean 
2140,1.24E+18,1,these entitled assholes need to be booked under d law for murder shes no less than a suicide bomber dont boycott her frm d industry boycott her from d country 
2141,1.24E+18,0, how about a circular be sent to all the apa ment and community by ghmc to display the quarantine procedure at home sop to handle corona virus if not displayed no picking of garbage from those apa ments 
2142,1.24E+18,1,  maybe he also met cousin jyotiraditya to congratulate him jyotiraditya met top guys in bjp to seal the deal that s why p 
2143,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
2144,1.24E+18,1,  kanika kapoor played a best victim card she just told that she is a single mother and hence she is ge 
2145,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
